Cell ID,Label 1,Label 2,Label 3,Probability 1,Probability 2,Probability 3,Test Accuracy,Test Loss
17404,cluster_2,cluster_1,cluster_4,0.20205453,0.096385725,0.09400781,0.16488486528396606,2.9004340171813965
17408,cluster_4,cluster_2,cluster_1,0.12759186,0.12368448,0.089237444,0.16488486528396606,2.9004340171813965
17474,cluster_12,cluster_3,cluster_1,0.13255145,0.098157115,0.09623198,0.16488486528396606,2.9004340171813965
17730,cluster_4,cluster_2,cluster_1,0.09807796,0.089165576,0.08795072,0.16488486528396606,2.9004340171813965
1774,cluster_1,cluster_2,cluster_6,0.15167049,0.09504991,0.08897879,0.16488486528396606,2.9004340171813965
17828,cluster_2,cluster_4,cluster_1,0.12339151,0.116325505,0.10215754,0.16488486528396606,2.9004340171813965
17856,cluster_4,cluster_1,cluster_6,0.10718366,0.10379185,0.09409981,0.16488486528396606,2.9004340171813965
17889,cluster_12,cluster_13,cluster_1,0.27390018,0.15229999,0.05698212,0.16488486528396606,2.9004340171813965
17928,cluster_1,cluster_2,cluster_5,0.15185328,0.118249096,0.088692136,0.16488486528396606,2.9004340171813965
17937,cluster_4,cluster_2,cluster_1,0.12041742,0.09806398,0.09437017,0.16488486528396606,2.9004340171813965
18005,cluster_13,cluster_2,cluster_4,0.104291216,0.08793581,0.08009482,0.16488486528396606,2.9004340171813965
18011,cluster_13,cluster_12,cluster_17,0.21368936,0.08999035,0.069721356,0.16488486528396606,2.9004340171813965
18070,cluster_2,cluster_1,cluster_11,0.17362092,0.10743273,0.0683959,0.16488486528396606,2.9004340171813965
18326,cluster_2,cluster_1,cluster_10,0.14360096,0.11630542,0.07399237,0.16488486528396606,2.9004340171813965
18394,cluster_13,cluster_2,cluster_7,0.111494526,0.09692939,0.08046223,0.16488486528396606,2.9004340171813965
1842,cluster_3,cluster_5,cluster_8,0.37713858,0.12547965,0.108238354,0.16488486528396606,2.9004340171813965
18444,cluster_1,cluster_2,cluster_4,0.1108477,0.10083551,0.087487556,0.16488486528396606,2.9004340171813965
18479,cluster_4,cluster_1,cluster_2,0.1301761,0.108009525,0.10093255,0.16488486528396606,2.9004340171813965
18681,cluster_6,cluster_1,cluster_4,0.109324396,0.1083411,0.10613098,0.16488486528396606,2.9004340171813965
18762,cluster_2,cluster_4,cluster_1,0.10916112,0.10401101,0.08846928,0.16488486528396606,2.9004340171813965
18767,cluster_1,cluster_6,cluster_3,0.116552345,0.10869074,0.10795641,0.16488486528396606,2.9004340171813965
18820,cluster_1,cluster_9,cluster_5,0.13521251,0.118161164,0.11097268,0.16488486528396606,2.9004340171813965
18837,cluster_1,cluster_3,cluster_6,0.13174228,0.10536332,0.098762944,0.16488486528396606,2.9004340171813965
19246,cluster_3,cluster_6,cluster_1,0.14594823,0.10563228,0.10113693,0.16488486528396606,2.9004340171813965
19249,cluster_2,cluster_1,cluster_6,0.13390037,0.12565492,0.06510416,0.16488486528396606,2.9004340171813965
19264,cluster_2,cluster_1,cluster_10,0.15552597,0.11326418,0.080582984,0.16488486528396606,2.9004340171813965
